33200 5185.07 0 5425.6
33250 5442.75 0 5167.88
33300 5687.62 0 4897.96
33350 5919.1 0 4616.5
33400 6136.66 0 4324.15
33450 6339.78 0 4021.6
33500 6527.98 0 3709.56
33550 6700.82 0 3388.78
33600 6857.89 0 3060
33650 6998.82 0 2724.01
33700 7123.29 0 2381.59
33750 7231 0 2033.55
33800 7321.69 0 1680.72
33850 7395.17 0 1323.93
33900 7451.25 0 964.011
33950 7489.8 0 601.824
34000 7510.75 0 238.219
34050 7514.05 0 -125.948
34100 7499.68 0 -489.818
34150 7467.7 0 -852.534
34200 7418.17 0 -1213.24
34250 7351.22 0 -1571.1
34300 7267.02 0 -1925.25
34350 7165.76 0 -2274.88
34400 7047.69 0 -2619.16
34450 6913.09 0 -2957.28
34500 6762.29 0 -3288.46
34550 6595.64 0 -3611.91
34600 6413.53 0 -3926.87
34650 6216.41 0 -4232.63
34700 6004.74 0 -4528.45
34750 5779.02 0 -4813.65
34800 5539.79 0 -5087.56
34850 5287.6 0 -5349.56
34900 5023.05 0 -5599.02
34950 4746.77 0 -5835.37
35000 4459.41 0 -6058.07
35050 4161.63 0 -6266.58
35100 3854.14 0 -6460.44
35150 3537.67 0 -6639.2
35200 3212.94 0 -6802.43
35250 2880.71 0 -6949.76
35300 2541.78 0 -7080.86
35350 2196.92 0 -7195.42
35400 1846.94 0 -7293.17
35450 1492.66 0 -7373.89
35500 1134.9 0 -7437.4
35550 774.504 0 -7483.55
35600 412.3 0 -7512.22
35650 49.1361 0 -7523.37
35700 -314.142 0 -7516.95
35750 -676.689 0 -7492.99
35800 -1037.66 0 -7451.53
35850 -1396.22 0 -7392.68
35900 -1751.52 0 -7316.58
35950 -2102.74 0 -7223.38
36000 -2449.06 0 -7113.32
36050 -2789.68 0 -6986.64
36100 -3123.79 0 -6843.64
36150 -3450.62 0 -6684.65
36200 -3769.4 0 -6510.02
36250 -4079.39 0 -6320.18
36300 -4379.86 0 -6115.55
36350 -4670.1 0 -5896.61
36400 -4949.43 0 -5663.87
36450 -5217.21 0 -5417.86
36500 -5472.79 0 -5159.17
36550 -5715.57 0 -4888.38
36600 -5944.99 0 -4606.13
36650 -6160.5 0 -4313.08
36700 -6361.58 0 -4009.91
36750 -6547.77 0 -3697.33
36800 -6718.62 0 -3376.06
36850 -6873.72 0 -3046.87
36900 -7012.71 0 -2710.52
36950 -7135.25 0 -2367.79
37000 -7241.05 0 -2019.49
37050 -7329.85 0 -1666.45
37100 -7401.45 0 -1309.48
37150 -7455.66 0 -949.432
37200 -7492.36 0 -587.147
37250 -7511.45 0 -223.479
37300 -7512.89 0 140.716
37350 -7496.67 0 504.578
37400 -7462.81 0 867.252
37450 -7411.41 0 1227.88
37500 -7342.57 0 1585.61
37550 -7256.45 0 1939.61
37600 -7153.27 0 2289.03
37650 -7033.25 0 2633.05
37700 -6896.68 0 2970.86
37750 -6743.88 0 3301.67
37800 -6575.2 0 3624.68
37850 -6391.06 0 3939.14
37900 -6191.87 0 4244.31
37950 -5978.11 0 4539.47
38000 -5750.27 0 4823.92
38050 -5508.91 0 5096.99
38100 -5254.59 0 5358.04
38150 -4987.9 0 5606.46
38200 -4709.47 0 5841.65
38250 -4419.97 0 6063.06
38300 -4120.07 0 6270.18
38350 -3810.47 0 6462.52
38400 -3491.92 0 6639.62
38450 -3165.15 0 6801.07
38500 -2830.94 0 6946.48
38550 -2490.07 0 7075.53
38600 -2143.35 0 7187.9
38650 -1791.59 0 7283.33
38700 -1435.62 0 7361.6
38750 -1076.27 0 7422.52
38800 -714.394 0 7465.96
38850 -350.837 0 7491.8
38900 13.544 0 7499.99
38950 377.894 0 7490.51
39000 741.355 0 7463.38
39050 1103.07 0 7418.67
39100 1462.2 0 7356.48
39150 1817.89 0 7276.96
39200 2169.3 0 7180.29
39250 2515.62 0 7066.69
39300 2856.02 0 6936.45
39350 3189.71 0 6789.86
39400 3515.89 0 6627.26
39450 3833.81 0 6449.05
39500 4142.71 0 6255.63
39550 4441.87 0 6047.46
39600 4730.58 0 5825.04
39650 5008.16 0 5588.88
39700 5273.96 0 5339.54
39750 5527.36 0 5077.61
39800 5767.75 0 4803.71
39850 5994.56 0 4518.48
39900 6207.28 0 4222.59
39950 6405.38 0 3916.74
40000 6588.42 0 3601.65
40050 6755.95 0 3278.07
40100 6907.58 0 2946.76
40150 7042.96 0 2608.49
40200 7161.77 0 2264.08
40250 7263.73 0 1914.33
40300 7348.61 0 1560.06
40350 7416.19 0 1202.11
40400 7466.34 0 841.334
40450 7498.93 0 478.572
40500 7513.89 0 114.682
40550 7511.2 0 -249.478
40600 7490.85 0 -613.05
40650 7452.9 0 -975.179
40700 7397.44 0 -1335.01
40750 7324.62 0 -1691.7
40800 7234.61 0 -2044.41
40850 7127.62 0 -2392.32
40900 7003.91 0 -2734.6
40950 6863.77 0 -3070.45
41000 6707.55 0 -3399.08
41050 6535.62 0 -3719.74
41100 6348.37 0 -4031.66
41150 6146.26 0 -4334.12
41200 5929.77 0 -4626.41
41250 5699.4 0 -4907.86
41300 5455.71 0 -5177.8
41350 5199.26 0 -5435.61
41400 4930.67 0 -5680.69
41450 4650.55 0 -5912.47
41500 4359.58 0 -6130.41
41550 4058.43 0 -6334
41600 3747.81 0 -6522.79
41650 3428.45 0 -6696.32
41700 3101.1 0 -6854.2
41750 2766.51 0 -6996.06
41800 2425.48 0 -7121.58
41850 2078.79 0 -7230.47
41900 1727.26 0 -7322.47
41950 1371.71 0 -7397.37
42000 1012.97 0 -7455
42050 651.859 0 -7495.23
42100 289.235 0 -7517.97
42150 -74.0631 0 -7523.16
42200 -437.188 0 -7510.78
42250 -799.296 0 -7480.88
42300 -1159.54 0 -7433.52
42350 -1517.09 0 -7368.8
42400 -1871.1 0 -7286.87
42450 -2220.75 0 -7187.93
42500 -2565.23 0 -7072.2
42550 -2903.73 0 -6939.95
42600 -3235.46 0 -6791.49
42650 -3559.64 0 -6627.15
42700 -3875.52 0 -6447.31
42750 -4182.36 0 -6252.4
42800 -4479.44 0 -6042.86
42850 -4766.06 0 -5819.18
42900 -5041.55 0 -5581.88
42950 -5305.26 0 -5331.5
43000 -5556.56 0 -5068.63
43050 -5794.88 0 -4793.89
43100 -6019.64 0 -4507.9
43150 -6230.31 0 -4211.34
43200 -6426.39 0 -3904.89
43250 -6607.42 0 -3589.28
43300 -6772.98 0 -3265.24
43350 -6922.65 0 -2933.53
43400 -7056.1 0 -2594.92
43450 -7172.99 0 -2250.21
43500 -7273.05 0 -1900.21
43550 -7356.04 0 -1545.74
43600 -7421.76 0 -1187.63
43650 -7470.04 0 -826.724
43700 -7500.77 0 -463.871
43750 -7513.88 0 -99.9265
43800 -7509.32 0 264.254
43850 -7487.11 0 627.811
43900 -7447.29 0 989.889
43950 -7389.95 0 1349.63
44000 -7315.23 0 1706.19
44050 -7223.3 0 2058.73
44100 -7114.37 0 2406.41
44150 -6988.7 0 2748.42
44200 -6846.58 0 3083.94
44250 -6688.35 0 3412.19
44300 -6514.38 0 3732.39
44350 -6325.08 0 4043.78
